Country,Year,CO2 Emissions (Mt CO2e),Age dependency ratio(%),Trade (% of GDP),GDP growth (%),Coeficiente inverso de variacion,HIRSCHMAN-HERFINDAHL INDEX (HHI), Adjusted net saving (%),Goverment Debt (%),Air pollution (%),Intensidad de CO2 (kg CO2 per),Renewable energy consumption (%),Energy intensity (MJ),Renewable freshwater (cubic meters),Natural resources rents (%),Water productivity ($ GDP por metro cubico),Acces electricity (%),Using drinking water (%),Employment (%),indice de Gini,Mortaly rate (%),Life expentacy (years),Poverty gap (%),Primary completion (%),Sanitation services (%),"School  enrollment, gender parity index",LABOR FORCE PARTICIPATION  (% POINTS),Years scholling,Indice de crecimiento verde,Students abilities,Educational attainment (%),Dwellings without basic facilities (%),Housing expenditure (%),Adjusted net national ($),Household net wealth (%) ,Unemployed long term (%),Personal earning  ($),Quality of support network (%),Stakeholder engagement,Life satisfaction,"Homicide rate (por cada 100,000)",Time to leisure ande personal care
España,2008,343.0931,21.32249549,55.82813152,-0.008276485,1.0333885,672.416808,9.346806128,35.70471783,74.1582474,0.275370667,9.7,3.21,2419.805534,0.065176881,35.82322908,100,99.99999806,52.69,34.2,3.4,81.17560976,0.5,98.33,99.86304213,1.028620005,18.586,9.187,3.37972847,,42.83000183,,19.77996591,22488.86297,328.5816,17.99257491,44201,93.66233896,2.89,,0.885426699,15.85
España,2009,303.7758,21.60307654,46.83669,-0.046167296,0.021254546,677.3279076,8.501070169,48.19941038,73.15467753,0.253361111,12.2,3.07,2398.467086,0.035310828,33.19445003,100,99.99999678,48.879,34.9,3.3,81.47560976,0.7,98.32,99.87022671,1.022050023,16.739,9.252,3.34573121,488,43.33000183,,21.84817074,21814.7575,335.2838,23.79933619,46983,92.06105747,2.89,,0.888548192,15.85
España,2010,291.2431,21.88361215,52.69336997,-0.003656601,-0.138412055,653.734748,7.429063375,49.96119494,72.6528926,0.242679924,14.4,3.07,2387.449726,0.058346057,34.27912157,100,99.9999968,47.785,35.2,3.2,81.62682927,0.6,98.32,99.87743335,1.010599971,15.558,9.363,3.363320108,,44.25,1.529353485,22.380977,21589.30222,332.0996,36.62946524,46538,94.10473558,2.89,,0.861018098,15.85
España,2011,293.1618,22.12980882,58.51182289,-0.009923587,-0.457120267,607.3931973,6.248613724,57.78998576,72.15110766,0.245851949,14.7,3.04,2378.981256,0.065256205,34.00149076,100,100,46.911,35.7,3,82.47560976,1,98.33,99.88466326,1.00387001,14.43,9.484,3.35856814,,45.27000046,1.881635748,23.13173756,20993.62859,316.6343,41.5881284,45707,94.19416331,2.89,6.761248,0.823895406,15.85
España,2012,287.3971,22.31659074,60.5540347,-0.02928159,-1.089824507,557.8655126,5.957628586,77.44006161,78.727385,0.248126655,15.8,3.13,2377.43718,0.073062923,31.51748954,100,99.9861652,44.925,35.4,2.9,82.42682927,0.8,98.36,99.8919086,1.001449943,13.281,9.511,3.320729547,488,45.59999847,1.665367559,23.79358526,20454.73502,325.5429,44.366453,44427,93.11386,2.89,,0.778508353,15.85
España,2013,260.5978,22.46989944,61.66877264,-0.011038003,-1.146043455,539.6982862,6.826761683,91.8645269,68.4927049,0.22824708,16.9,2.96,2385.240083,0.062734872,35.29321571,100,99.95664151,43.883,36.2,2.9,83.07804878,1,98.39,99.89917195,1.006940007,12.877,9.615,3.336409765,,46.82588196,2.203674242,24.42704963,20339.64075,352.042,49.68255006,44431,92.04529709,2.89,,0.648020569,15.85
España,2014,258.0155,22.56794924,63.39926214,0.018244366,-0.417013031,535.4589848,7.102744347,104.92862,60.6831518,0.222600735,17.3,2.86,2392.381453,0.060647751,35.27482444,100,99.92693932,44.55,36.1,2.8,83.22926829,0.7,98.42,99.90609195,1.007079959,12.493,9.72,3.370294481,,47.24000168,2.150784992,23.95679223,20703.05059,373.0132,52.84357444,44294,94.6980624,2.89,6.329,0.695153602,16.06
España,2015,275.0786,22.56464326,63.58204122,0.041416377,0.067568885,536.3115231,8.625725257,104.5209879,47.71914768,0.228060548,16.3,2.85,2394.238394,0.047892261,38.27879332,100,99.92672631,45.853,36.2,2.8,82.83170732,0.8,98.45,99.91247224,1.004529953,12.296,9.912,3.421569266,496,47.86000061,1.537682954,23.19081806,21716.48797,402.5874,51.60045279,44957,95.50534834,2.14,6.361,0.650422725,16.06
España,2016,266.5311,22.49631897,63.18867785,0.028283013,0.327968112,539.6412109,9.67654423,105.968137,55.15272487,0.214714766,16.7,2.78,2392.217789,0.041931725,39.75934028,100,99.92650228,47.032,35.8,2.7,83.32926829,1,98.48,99.91888079,1.010229945,11.97,10.011,3.42095738,,48.65000153,1.847629622,22.55757392,22475.36944,399.3375,48.36529083,44704,94.14478327,2.14,6.403,0.632621107,15.93
España,2017,281.6954,22.39212,66.16744614,0.026549433,1.056498515,529.0463051,10.04835446,106.5957178,40.724385,0.220543929,15.2,2.84,2386.612512,0.053065607,42.4428689,100,99.92628444,48.107,34.7,2.7,83.28292683,0.7,98.5,99.91984176,1.01564002,11.828,10.077,3.476495891,,49.86532593,1.794168912,22.01628243,23058.01687,392.2874,44.4771821,44123,90.14409185,2.14,6.3099,0.65902216,15.93
España,2018,275.1301,22.17639056,67.0094104,0.019479174,2.894823493,556.2058749,10.31102525,107.2248253,41.11554943,0.210364747,16.9,2.77,2376.182413,0.063007784,44.47181821,100,99.92605643,49.088,34.7,2.7,83.43170732,0.7,98.51,99.91959436,1.016860008,11.826,10.142,3.520238431,493,50.41999817,1.303373184,21.92780032,23501.83956,385.1354,41.71021297,43975,90.47173403,2.29,6.3541,0.617626377,15.93
España,2019,257.7259,21.8360754,66.36622504,0.01232007,2.357360396,558.2595145,10.95060031,111.3180254,,0.193267165,16.7,2.64,2359.189234,0.039010107,45.64587451,100,99.92583827,49.751,34.3,2.7,83.83170732,0.7,98.52,99.91935657,1.021800041,11.468,10.374,3.618327818,,52.1955719,1.275596395,22.00197587,23797.17636,390.9734,37.83839571,44448,94.4445883,2.29,6.4009,0.702292308,15.93
España,2020,218.7442,21.43617178,59.44612801,-0.113740694,-0.089055697,600.64566,6.831016677,138.9119886,,0.18418498,19.3,2.67,2347.692648,0.038121605,40.92464567,100,99.92560976,47.91,34.9,2.6,82.33170732,0.8,98.54,99.91910835,1.020699978,11.246,10.605,3.511948875,,53.25999832,2.422949299,25.61234193,20614.0676,427.571,32.08040355,43828,93.49346866,2.29,6.4907,0.629172397,15.93
España,2021,237.5869,20.98472166,66.52458894,0.06570334,0.030349823,583.1796028,7.97741247,132.589705,,0.187518598,19,2.66,2345.210121,0.115181022,43.65969874,100,99.92538111,49.232,33.9,2.6,83.22926829,0.5,98.56,99.91885991,,10.347,10.605,4.380865643,483,54.98794174,3.046676703,24.33185283,21799.98784,438.5962,41.73100364,44443.88997,92.55450304,2.29,6.4763,0.610694289,15.93
España,2022,235.4712,20.53263784,78.62756246,0.054160055,0.106122624,614.9966822,,109.216023,,0.175032923,,2.53,,,,100,99.92515757,50.411,,2.5,83.08292683,,98.57,99.91861642,,10.622,10.605,4.398124944,483,55.34928131,5.379339308,22.27620968,,,39.0256915,42859.33604,,,6.4362,,15.93
España,2023,217.2617,20.06222522,72.19172889,0.014252747,0.091727078,,,,,0.15728873,,,,,,100,,50.992,,,,,98.59,,,9.973,,1.493875666,,55.24943924,,22.27620968,,,,,,,6.4209,,
España,2024,,,,,,,,,,,,,,,,100,,,,,,,98.6,,,,,1.492454051,,,,,,,,,,,,,
Estonia,2008,20.1355,21.99916889,136.6819882,-0.048705803,0.983717182,765.199903,10.77638713,5.058089809,5.821428321,0.902342774,20.5,5.84,9505.717641,2.095391727,13.91190199,100,98.68076837,57.773,31.9,4.3,73.77073171,0.4,99.46,99.37635859,1.013090014,13.966,13.252,3.653236734,,85.31999969,,17.8463293,12501.68946,281.8183,31.15026959,25382,87.7959575,2.8,,6.432258224,14.2
Estonia,2009,16.8114,22.26457217,116.7590799,-0.144654959,0.167499704,707.3764388,8.287459419,8.224281237,6.148719967,0.882488079,24.2,5.54,9524.059302,1.578916855,13.82438488,100,98.85055802,52.493,31.4,3.9,74.82439024,0.5,99.46,99.32204474,1.005499959,13.235,13.321,3.615738605,531,85.68000031,,20.23949408,10865.43571,272.7921,27.33182183,24704,84.64845946,2.8,,5.245207847,14.2
Estonia,2010,21.558,22.63101881,143.6717623,0.026836574,0.035866232,723.0119344,8.414541211,7.897289918,6.312365791,1.104593664,25.3,7.1,9545.804465,1.559612268,10.59537406,100,99.02144153,50.392,32,3.6,75.42926829,0.7,99.46,99.26790997,0.99397999,11.898,13.331,3.63417389,,86.45999908,0.851246715,20.92949102,10905.15235,269.75,45.25903702,24461,,2.8,,5.257090501,14.2
Estonia,2011,21.6736,23.03567312,166.7460724,0.079341493,-0.013667315,788.6593255,13.15415117,5.968274607,6.476011614,1.032011899,25.2,6.43,9574.827921,1.785190428,11.20667462,100,99.19344749,53.747,32.5,3.3,76.22926829,0.8,99.45,99.2139572,0.991479993,12.325,13.399,3.698265043,,86.55000305,0.264760503,19.91152974,12027.7173,270.96,57.3255991,23907,88.67285173,2.8,5.329978,4.89668374,14.2
Estonia,2012,20.5236,23.42947447,169.1560678,0.040437743,-0.105333167,688.4495135,13.14495425,13.4248864,6.169849362,0.942639484,25,5.74,9609.161894,1.970526105,13.34916047,100,99.36816325,55.167,32.9,3.1,76.32682927,0.6,99.46,99.16028526,0.99229002,12.836,13.449,3.707918999,528,87.25,1.227677707,19.6468429,12590.72929,309.4561,54.65482991,24256,85.84997237,2.8,,4.763049622,14.2
Estonia,2013,22.9144,23.82388544,164.6016322,0.021192828,0.053544841,794.4025201,12.27499707,13.61670169,1.178708266,1.034280741,24.5,6.27,9643.42104,1.799242677,12.67443545,100,99.54379172,56.033,35.1,2.8,77.14146341,0.8,99.46,99.10659369,0.9921,12.944,13.539,3.702592801,,88.44000244,0.528392056,19.12329042,13145.58484,317.695,44.49764006,24859,88.63196409,2.8,,3.945427155,14.2
Estonia,2014,21.9208,24.23357308,157.9539448,0.035941136,1.783324091,683.2892621,13.0662596,13.73739417,0.263896,0.957613441,25.3,5.79,9668.744699,1.765577813,13.30876387,100,99.71812719,56.627,34.6,2.6,77.03414634,0.7,99.46,99.05268459,0.993910015,14.253,13.443,3.744892949,,85.94999695,0.512547232,18.5222958,13736.94805,325.0432,45.31757411,26232,89.29063259,2.8,5.429,3.118994984,14.9
Estonia,2015,19.991,24.6008065,148.5071571,0.017714214,1.586150944,693.3632191,12.32599204,12.88570186,0.258944001,0.857546781,28.2,4.97,9662.408669,1.445920027,14.43151885,100,99.89118708,58.139,32.7,2.4,77.5902439,0.5,99.46,99.05797028,0.997789979,13.207,13.489,3.759775474,541,86.55999756,0.324931508,18.12370914,14040.88602,311.8965,38.33960303,27434,90.19862618,2.8,5.517,3.422947363,14.9
Estonia,2016,19.9798,24.97775688,147.7462327,0.030630075,3.035097585,663.418524,12.60419861,13.79109313,0,0.831352475,27.2,5.98,9659.596136,1.24687276,13.72210054,100,99.91523918,58.653,31.2,2.3,77.64146341,0.4,99.46,99.0630772,1.00454998,13.776,13.51,3.801882484,,86.88999939,1.101958379,17.95996817,14670.46117,318.9956,31.61846486,28837,91.94090415,2.8,5.611,2.50774075,14.9
Estonia,2017,21.2227,25.32876084,144.6356509,0.055068591,2.176733815,612.1114146,14.95656535,13.15917232,0,0.835965192,27.5,5.49,9647.908279,1.733436412,14.22324041,100,99.93914833,59.889,30.4,2.1,78.09268293,0.3,99.46,99.06798781,1.01177001,13.512,13.555,3.806782441,,86.95999908,0.858792663,17.88827479,15453.68043,326.9118,33.48320731,29500,92.39663044,2.8,5.7392,2.201057494,14.9
Estonia,2018,22.3588,25.58432727,143.4852249,0.033394063,2.56966187,616.804589,15.36666798,13.20083854,0,0.849295014,28.6,5.21,9614.388147,2.01785331,16.3665843,100,99.96315938,60.397,30.3,1.9,78.24390244,0.3,99.46,99.07268394,1.015769958,13.422,13.656,3.816928791,534,87.62999725,0.648359396,18.00563657,16160.02531,326.8221,24.92108514,31391,91.21649598,2.72,5.8935,2.117766739,14.9
Estonia,2019,14.7078,25.81331319,140.352148,0.033419674,2.535542628,605.22155,15.50698545,13.67445696,,0.538601345,31.3,4.22,9578.731749,1.807729636,27.13239169,100,99.98728731,60.706,30.8,1.8,78.64634146,0.5,99.47,99.07715838,1.021989942,12.524,13.602,3.85743726,,88.40756989,0.589098269,18.49709514,16662.51636,337.7058,19.98912056,33006,92.01496834,2.72,6.0218,1.959249864,14.9
Estonia,2020,11.4808,25.94378483,137.3926413,-0.030754826,0.752969575,632.9861781,14.26377299,23.40655571,,0.432912607,40.4,3.92,9559.826765,1.430243262,31.09189365,100,99.99999772,59.098,30.7,1.7,78.59512195,0.3,99.47,99.08075169,1.02414,12.676,13.548,3.835071373,,85.76000214,1.321210992,18.86955561,15845.4219,354.1646,17.20355543,35128,94.94801314,2.72,6.1888,3.159215431,14.9
Estonia,2021,12.3095,25.92642801,160.3946816,0.070409272,0.837734193,642.3431625,16.51336597,23.67479394,,0.433169922,38,3.73,9549.699008,1.721225984,28.42437091,100,99.99999915,59.753,31.8,1.5,76.94390244,0.3,99.48,99.07052961,,11.595,13.548,4.672405248,530,85.84083557,1.11678401,20.89904879,17226.46171,,25.34571194,37317.82297,93.73373022,2.72,6.3408,1.956798407,14.9
Estonia,2022,12.5882,25.71106158,174.5639942,-0.012680338,0.464002048,713.4930654,,24.90258365,,0.442709824,,4.12,,,,100,100,61.987,32.1,1.5,77.94390244,,99.49,99.06022055,,10.653,13.548,4.459437182,520,86.47147369,1.918623969,22.45190796,,,22.34477559,34704.57152,91.78456846,2.72,6.4552,,14.9
Estonia,2023,11.4364,25.29922811,154.8592446,-0.045407978,0.062502052,,,,,0.414740338,,,,,,100,,62.219,,,,,99.49,,,9.739,,1.506085276,,,,22.45190796,,,,,,,6.4477,,
Estonia,2024,,,,,,,,,,,,,,,,100,,,,,,,99.51,,,,,1.500645165,,,,,,,,,,,,,
Finlandia,2008,59.8237,25.24469591,86.18965988,0.003163205,1.73209894,416.9078609,15.18535512,34.7,0.724678786,0.242861459,34.6,5.71,20137.76869,0.387209366,43.14286542,100,99.99999839,57.563,27.8,2.7,79.56829268,0.1,99.64,99.4481142,1.022400022,8.337,12.327,3.870610831,,68.79000092,,23.7347028,37845.50904,316.0181,18.16578483,48809,94.32831328,2.3,,2.503128676,15.2
Finlandia,2009,57.0755,25.07822165,70.12793353,-0.085146044,0.101792983,399.1205043,9.660235514,44.1,0.729914203,0.252061367,32.5,5.86,20041.69046,0.333184977,42.85780715,100,100,55.501,27.5,2.6,79.7195122,0,99.64,99.44810618,1.023569942,7.243,12.37,3.785107588,563,69.62999725,,25.44559857,34562.8752,325.313,16.62870159,49229,,2.3,,2.247689796,15.2
Finlandia,2010,65.8425,25.01694531,75.46120852,0.026973765,0.111435074,427.7517019,10.21582225,50.1,0.732531911,0.2818491,33.4,6.22,19950.21024,0.504266194,48.09541477,100,99.99999765,54.897,27.7,2.5,79.87073171,0,99.64,99.44808013,1.022480011,7.897,12.416,3.793585311,,70.44999695,0.581480097,25.66737513,35577.41539,324.8088,23.6036036,49911,93.36906473,2.3,,2.200149666,15.2
Finlandia,2011,58.2171,25.09695846,78.71594445,0.019168536,0.049585627,442.530779,9.606241004,52,0.73514962,0.243389417,35.1,5.83,19857.94333,0.532649115,53.98177093,100,99.99999916,55.262,27.6,2.3,80.47073171,0,99.64,99.4480446,1.021090031,8.372,12.457,3.802603459,,71.19999695,0.646728976,25.3060737,35764.61241,307.8189,22.64334305,49925,93.33741692,2.3,7.579009,2.041510971,15.2
Finlandia,2012,52.3201,25.25443261,79.43037659,-0.01990291,-0.247298273,422.3217887,8.282819662,57.9,0.737042448,0.222118214,38.7,5.71,19763.68178,0.577535778,58.81709354,100,100,55.135,27.1,2.2,80.62682927,0,99.64,99.448013,1.021880031,7.639,12.488,3.802021558,554,71.94999695,0.267534168,25.85776879,34726.29593,327.4532,21.67729279,49965,91.86493832,2.3,,1.643929187,15.2
Finlandia,2013,53.3272,25.45912981,77.48517177,-0.014349016,-0.330228359,431.0951572,7.079633228,60.8,0,0.228633746,38.5,5.67,19672.83523,0.498563334,65.17713893,100,100,54.296,27.2,2.2,80.97560976,0.1,99.64,99.44799102,1.054319978,7.266,12.549,3.762064865,,72.80999756,0.282435282,26.55414802,34336.05306,345.8713,21.19389166,49465,93.04346769,2.3,,1.636368868,15.2
Finlandia,2014,49.4374,25.65530586,74.62777198,-0.008888015,0.028511338,452.5104781,7.453987554,64.8,0,0.212974877,41.2,5.81,19591.64422,0.483087059,73.63527754,100,100,53.801,26.8,2.1,81.1804878,0.1,99.63,99.44798777,1.056759953,7.052,12.6,3.778251888,,73.56999969,0.765566621,27.18751164,34525.89823,359.2961,23.07692326,49449,94.81004142,2.3,7.406,1.611296802,15.2
Finlandia,2015,45.971,25.78588686,71.96182538,0.001361274,-0.293728008,489.8126941,7.587816287,68.8,0,0.197122145,43.2,5.5,19527.21866,0.445868402,85.54424969,100,100,53.43,27.1,2,81.4804878,0.1,99.63,99.44798237,1.057180047,6.87,12.634,3.772827089,545,74.01999664,0.757930987,27.89811252,35093.91464,364.4214,25.08051545,49836,94.20899127,2.33,7.413,1.496497557,15.2
Finlandia,2016,48.8035,25.84236996,71.72221012,0.022775438,-0.22618824,484.7347315,8.049937574,68.6,0,0.204020538,42.4,5.54,19471.17384,0.410118656,104.0038088,100,99.99999656,53.439,27.1,2,81.42926829,0,99.63,99.44797366,1.057610035,7.288,12.687,3.776923473,,77.6111145,0.581910321,28.28569897,35838.54647,368.4673,26.56703104,50274,94.86136606,2.33,7.469,1.34662513,14.06
Finlandia,2017,46.073,25.85411918,75.93878223,0.030612318,0.320786046,466.3905239,9.82689807,66.6,0,0.186446795,44.4,5.34,19425.5343,0.453771651,107.4394396,100,100,53.77,27.4,1.9,81.63170732,0.1,99.63,99.44797644,1.05625999,7.433,12.739,3.812077323,,75.51999664,1.017544698,28.54970505,36745.13689,376.0573,24.86288146,49985,96.04221738,2.33,7.6321,1.216381684,14.06
Finlandia,2018,47.4348,25.78688852,79.14361484,0.010588433,0.709967725,487.0337037,9.82664182,65.4,0,0.18969467,44.2,5.37,19399.78515,0.563372987,89.30667384,100,99.99999776,55.051,27.3,1.9,81.73414634,0.1,99.64,99.44796598,1.057899952,7.392,12.806,3.824249632,531,80.33745575,0.375201623,28.58716467,37310.104,369.6079,22.75570211,50354,95.92708635,2.44,7.7689,1.559253161,14.06
Finlandia,2019,44.1406,25.58083276,80.56415029,0.01238121,1.36979977,491.0045149,9.885278768,65.3,,0.174170121,45.4,5.19,19378.41997,0.365206985,84.47794165,100,100,55.376,27.7,1.9,81.98292683,0,99.64,99.44796506,1.051749945,7.151,12.874,3.849114575,,77.44999695,0.456661684,28.83030207,37563.83371,391.6726,18.48818013,50873,93.35159882,2.44,7.8087,1.466982968,14.06
Finlandia,2020,39.4649,25.32028096,72.1845956,-0.026309987,0.457761947,460.6084868,10.68578208,75.4,,0.159698886,47.3,5.07,19350.60456,0.289254243,82.37356554,100,100,54.41,27.1,1.9,81.93170732,0,99.65,99.44795784,1.05539,7.486,12.929,3.824516226,,82.54495239,1.017105673,30.52853687,37094.33111,407.7868,15.90328074,51092,95.924624,2.44,7.8421,1.645727943,14.06
Finlandia,2021,39.4364,25.05946417,79.78927819,0.025219767,0.471901553,457.1407303,11.22091956,73.2,,0.155335575,50.2,5.15,19310.53451,0.448312841,84.62624654,100,100,55.811,27.7,1.9,81.88536585,0,99.66,99.44795371,,7.821,12.929,4.699447117,522,80.73451233,0.816615764,30.07238732,38439.72118,428.1099,24.15661586,52785.31963,97.02892798,2.44,7.821,,14.06
Finlandia,2022,36.1537,24.72928965,94.13205874,0.01174535,0.346641439,476.8221529,,74,,0.140369955,,4.82,,,,100,100,57.021,27.4,1.9,81.18780488,,99.66,99.44794708,,6.422,12.929,4.468109444,514,81.3429718,0.032163225,29.69339784,,423.269,23.12194568,51835.87394,97.25182587,2.44,7.8042,,14.06
Finlandia,2023,32.2689,24.28966624,85.33367481,-0.016561154,0.05965023,,,77.1,,0.12676234,,,,,,100,,56.736,,,,,99.66,,,5.673,,1.443319084,,,,29.69339784,,,,,,,7.7407,,
Finlandia,2024,,,,,,,,,,,,,,,,100,,,,,,,99.67,,,,,1.502085361,,,,,,,,,,,,,
Francia,2008,383.0041,28.40142459,59.17979284,-0.001784107,1.449906616,531.5651322,10.63458274,65.45076364,99.60444501,0.164092658,10.5,4.02,3106.790518,0.053980065,81.44006053,100,100,51.928,33,3.2,81.21463415,0,99.38,98.65699618,0.997569978,11.292,10.654,3.391465318,,60.34999847,,24.4579107,30480.58386,440.7148,37.36828304,47429,93.31016168,1.59,,1.654217934,15.77
Francia,2009,370.3759,28.54702192,52.1991123,-0.033221244,0.138182588,512.3778702,7.752834221,77.97120857,99.54172639,0.163294626,11.2,3.95,3090.882644,0.049458615,79.66705884,100,100,51.193,32.7,3.1,81.41463415,0.1,99.39,98.65624408,0.998329997,10.984,10.632,3.334281141,495,60.41999817,,25.2576667,29454.22476,460.4909,35.0997533,48938,91.00220063,1.59,,1.31898297,15.77
Francia,2010,377.7598,28.64755918,56.58755525,0.014987246,0.168910021,512.3338007,7.932584377,80.26967522,99.51036708,0.163283897,11.9,4,3075.68282,0.054657127,80.9544171,100,99.99999749,51.031,33.7,3.1,81.66341463,0.1,99.4,98.6554789,1.00079,10.75,10.779,3.340760328,,61.90000153,1.261483505,25.4714095,29786.65797,471.1669,40.0639315,49926,93.86161324,1.59,,1.274730594,15.77
Francia,2011,364.3139,28.79328144,60.60563548,0.019443351,0.164583471,505.124402,8.715073259,82.14169989,99.47900777,0.153724845,10.6,3.84,3060.87327,0.04869243,78.61437801,100,99.99999933,50.859,33.3,3.1,82.11463415,0,99.41,98.65471635,1.003250003,10.522,10.852,3.346153727,,62.77000046,1.498269103,25.42498232,30188.6805,473.5892,41.16259848,49836,91.86141159,1.59,6.746459,1.363594327,15.77
Francia,2012,366.1388,28.96852681,61.65895708,-0.002995987,-0.034480189,468.2367786,7.918764483,90.30211225,99.69818014,0.15421138,12.3,3.83,3046.103121,0.048360962,84.60484511,100,99.99999848,50.727,33.1,3.1,81.96829268,0,99.43,98.65394211,1.00304997,10.534,10.935,3.336155442,498,63.75,1.617600769,26.12605543,29897.57503,491.8714,40.32665248,50159,93.45111927,1.59,,1.243035365,15.77
Francia,2013,360.9924,28.9883765,61.81923387,0.002621445,0.008046909,475.5988978,7.772344354,90.83284713,98.61152778,0.150864412,13.4,3.82,3030.397983,0.048169836,88.11086438,100,100,50.838,32.5,3.1,82.2195122,0.1,99.44,98.65316972,1.005679965,10.369,11.081,3.345764938,,66.33999634,1.664808765,26.60145746,30056.67759,510.5918,40.47897794,50581,90.64255187,1.59,,1.226806334,15.77
Francia,2014,328.0879,28.99827905,62.19926694,0.005193838,0.854756374,490.5872278,7.93684881,97.37464684,97.4091023,0.13575846,13.2,3.63,3016.042314,0.046225178,88.53365415,100,99.99999726,50.336,32.3,3.1,82.7195122,0,99.45,98.65238199,1.006850004,9.949,11.226,3.364441675,,68.52999878,1.239651162,26.50187781,30294.7881,519.5697,42.65064478,50929,87.28741193,1.59,6.575,1.245508405,15.77
Francia,2015,332.9749,29.00472617,63.5046872,0.007080306,0.75667788,491.3319423,8.786432034,97.84816183,87.84524972,0.136326369,13.3,3.65,3005.337239,0.040991341,86.87165502,100,100,50.256,32.7,3.2,82.32195122,0.1,99.46,98.65159851,1.003419995,9.77,11.334,3.389515869,499,69.44000244,1.409679092,26.4658735,30908.68633,533.0162,42.81033239,51415,89.35565136,1.91,6.478,1.585964055,15.77
Francia,2016,335.7678,28.87200222,63.34275644,0.005942438,0.887952935,494.3741211,8.441414688,102.36788,90.41211847,0.136297634,14.2,3.54,2997.417545,0.040190159,93.18692576,100,99.99999747,50.308,31.9,3.3,82.57317073,0.1,99.48,98.65080213,1.002500057,9.568,11.351,3.387224113,,69.66999817,1.278932858,26.42040439,31211.00713,547.6226,44.39146816,52010,88.49229201,1.91,6.442,1.217390681,15.77
